date,rstar_acm,rn_fwd_9y1y,tp_fwd_9y1y,ACMY10,ACMRNY10,ACMTP10
2023-07-21,2.2253036956188765,4.2253036956188765,-0.6089079695518791,3.7719837330010884,4.669684549794607,-0.897700816793519
2023-07-24,2.241839221554521,4.241839221554521,-0.5809570127262518,3.8264268580040492,4.695543869310932,-0.8691170113068831
2023-07-25,2.262563090983882,4.262563090983882,-0.5701084504817393,3.8777830766883015,4.727936121325402,-0.8501530446371004
2023-07-26,2.163510181763634,4.163510181763634,-0.24428635007408683,3.882878406556316,4.564599419293322,-0.6817210127370061
2023-07-27,2.271899642042733,4.271899642042733,-0.45320177427098685,3.9783229508552607,4.735900482072579,-0.7575775312173185
2023-07-28,2.2484120879567726,4.248412087956773,-0.46423050637358987,3.9217491343669617,4.70231048210954,-0.7805613477425779
2023-07-31,2.1862523181469413,4.186252318146941,-0.1927228444815725,3.9715248767023357,4.59585995356274,-0.6243350768604041
2023-08-01,2.16200418168237,4.16200418168237,0.004313656508301733,4.075649602383445,4.5473203181042665,-0.47167071572082175
2023-08-02,2.214775113561565,4.214775113561565,-0.1876488717523337,4.044648813656227,4.636284949143999,-0.5916361354877715
2023-08-03,2.2063308055457753,4.206330805545775,-0.02151825531662599,4.143309680629695,4.614028933939259,-0.47071925330956343
2023-08-04,2.153610418729592,4.153610418729592,-0.06236250110728658,4.007558200038505,4.536784610350149,-0.5292264103116437
2023-08-07,2.1390216175129737,4.139021617512974,0.05290977266451158,4.057060567552777,4.512137375001243,-0.45507680744846546
2023-08-08,2.132733653240642,4.132733653240642,-0.035517551199371056,3.980641648057322,4.507694347615931,-0.5270526995586087
2023-08-09,2.1590832733209595,4.1590832733209595,-0.13057188129669317,3.9660465841976076,4.552474354640784,-0.5864277704431768
2023-08-10,2.1691182351621237,4.169118235162124,-0.016806127265465598,4.0695019098533,4.561263206286346,-0.49176129643304556
2023-08-11,2.20874002701607,4.20874002701607,-0.03726971895575115,4.13945547240473,4.618933371574647,-0.47947789916991645
2023-08-14,2.250950894947394,4.250950894947394,-0.1743836005256858,4.131144538039256,4.686113777095983,-0.5549692390567271
2023-08-15,2.230081443154276,4.230081443154276,-0.049589503400666146,4.176187832744314,4.649248180638276,-0.4730603478939619
2023-08-16,2.2483160256426657,4.248316025642666,-0.02657606167807458,4.231091572635384,4.67410704858314,-0.4430154759477567
2023-08-17,2.22657458897919,4.22657458897919,0.09442099198935772,4.273682866516182,4.635029849728504,-0.3613469832123215
2023-08-18,2.219126460740455,4.219126460740455,0.04678236608326092,4.225700815699934,4.624322851314863,-0.39862203561492926
2023-08-21,2.236440600800151,4.236440600800151,0.11812193536085402,4.308806280610987,4.648475860929184,-0.3396695803181977
2023-08-22,2.199277211046571,4.199277211046571,0.34846944104291033,4.391325483514266,4.584264853618405,-0.1929393701041393
2023-08-23,2.2420507741946665,4.2420507741946665,-0.11413411907608495,4.158565541739481,4.667616215525854,-0.5090506737863727
