kind,year,month,url,path,bytes,status
data,2023.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2023/jul-2023-data.xlsx,..\spd\data\2023-07_jul-2023-data.xlsx,158238,ok
data,2023.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2023/sep-2023-data.xlsx,..\spd\data\2023-09_sep-2023-data.xlsx,164030,ok
data,2023.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2023/oct-2023-data.xlsx,..\spd\data\2023-10_oct-2023-data.xlsx,162836,ok
data,2023.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2023/dec-2023-data.xlsx,..\spd\data\2023-12_dec-2023-data.xlsx,159229,ok
data,2024.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/jan-2024-data.xlsx,..\spd\data\2024-01_jan-2024-data.xlsx,0,"error: ('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
data,2024.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/mar-2024-data.xlsx,..\spd\data\2024-03_mar-2024-data.xlsx,176130,ok
data,2024.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/apr-may-2024-data.xlsx,..\spd\data\2024-04_apr-may-2024-data.xlsx,165387,ok
data,2024.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/jun-2024-data.xlsx,..\spd\data\2024-06_jun-2024-data.xlsx,178830,ok
data,2024.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/jul-2024-data.xlsx,..\spd\data\2024-07_jul-2024-data.xlsx,149611,ok
data,2024.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/sep-2024-data.xlsx,..\spd\data\2024-09_sep-2024-data.xlsx,177812,ok
data,2024.0,11.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/nov-2024-data.xlsx,..\spd\data\2024-11_nov-2024-data.xlsx,173730,ok
data,2024.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2024/dec-2024-data.xlsx,..\spd\data\2024-12_dec-2024-data.xlsx,201462,ok
data,2025.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/jan-2025-data.xlsx,..\spd\data\2025-01_jan-2025-data.xlsx,230803,ok
data,2025.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/mar-2025-data.xlsx,..\spd\data\2025-03_mar-2025-data.xlsx,213889,ok
data,2025.0,5.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/may-2025-data.xlsx,..\spd\data\2025-05_may-2025-data.xlsx,233960,ok
data,2025.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/jun-2025-data.xlsx,..\spd\data\2025-06_jun-2025-data.xlsx,174197,ok
data,2025.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/jul-2025-data.xlsx,..\spd\data\2025-07_jul-2025-data.xlsx,171749,ok
data,2025.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/sep-2025-data.xlsx,..\spd\data\2025-09_sep-2025-data.xlsx,191451,ok
data,2025.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/oct-2025-data.xlsx,..\spd\data\2025-10_oct-2025-data.xlsx,176036,ok
data,2025.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2025/dec-2025-data.xlsx,..\spd\data\2025-12_dec-2025-data.xlsx,177870,ok
data,2026.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2026/jan-2026-data.xlsx,..\spd\data\2026-01_jan-2026-data.xlsx,193859,ok
data,2026.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2026/mar-2026-data.xlsx,..\spd\data\2026-03_mar-2026-data.xlsx,256343,ok
data,2026.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2026/apr-2026-data.xlsx,..\spd\data\2026-04_apr-2026-data.xlsx,182593,ok
data,2026.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2026/jun-2026-data.xlsx,..\spd\data\2026-06_jun-2026-data.xlsx,253265,ok
questions,2012.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/January.pdf,..\spd\questions\2012-01_January.pdf,102108,ok
questions,2012.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/March.pdf,..\spd\questions\2012-03_March.pdf,100554,ok
questions,2012.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/April.pdf,..\spd\questions\2012-04_April.pdf,255089,ok
questions,2012.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/June.pdf,..\spd\questions\2012-06_June.pdf,71398,ok
questions,2012.0,8.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/August_survey.pdf,..\spd\questions\2012-08_August_survey.pdf,253949,ok
questions,2012.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/September_survey.pdf,..\spd\questions\2012-09_September_survey.pdf,256321,ok
questions,2012.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/October_survey.pdf,..\spd\questions\2012-10_October_survey.pdf,239034,ok
questions,2012.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2012/December_survey.pdf,..\spd\questions\2012-12_December_survey.pdf,102287,ok
questions,2013.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/January_survey.pdf,..\spd\questions\2013-01_January_survey.pdf,67107,ok
questions,2013.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/March_survey.pdf,..\spd\questions\2013-03_March_survey.pdf,63694,ok
questions,2013.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/April_survey.pdf,..\spd\questions\2013-04_April_survey.pdf,74849,ok
questions,2013.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/june_survey.pdf,..\spd\questions\2013-06_june_survey.pdf,62721,ok
questions,2013.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/july_survey.pdf,..\spd\questions\2013-07_july_survey.pdf,66314,ok
questions,2013.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/sept_survey.pdf,..\spd\questions\2013-09_sept_survey.pdf,66276,ok
questions,2013.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/October_survey.pdf,..\spd\questions\2013-10_October_survey.pdf,156965,ok
questions,2013.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2013/December_survey.pdf,..\spd\questions\2013-12_December_survey.pdf,68952,ok
questions,2014.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/January_survey.pdf,..\spd\questions\2014-01_January_survey.pdf,63570,ok
questions,2014.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/March_survey.pdf,..\spd\questions\2014-03_March_survey.pdf,174069,ok
questions,2014.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/April_survey.pdf,..\spd\questions\2014-04_April_survey.pdf,69213,ok
questions,2014.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/June_survey.pdf,..\spd\questions\2014-06_June_survey.pdf,70305,ok
questions,2014.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/July_survey.pdf,..\spd\questions\2014-07_July_survey.pdf,68626,ok
questions,2014.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/September_survey.pdf,..\spd\questions\2014-09_September_survey.pdf,71813,ok
questions,2014.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/October_survey.pdf,..\spd\questions\2014-10_October_survey.pdf,74853,ok
questions,2014.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/December-survey.pdf,..\spd\questions\2014-12_December-survey.pdf,89471,ok
questions,2014.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp-December-survey.pdf,..\spd\questions\2014-12_mp-December-survey.pdf,80164,ok
questions,2014.0,,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp_April_survey.pdf,..\spd\questions\2014_mp_April_survey.pdf,62377,ok
questions,2014.0,,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp_January_survey.pdf,..\spd\questions\2014_mp_January_survey.pdf,48725,ok
questions,2014.0,,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp_July_survey.pdf,..\spd\questions\2014_mp_July_survey.pdf,64183,ok
questions,2014.0,,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp_June_survey.pdf,..\spd\questions\2014_mp_June_survey.pdf,68399,ok
questions,2014.0,,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp_March_survey.pdf,..\spd\questions\2014_mp_March_survey.pdf,147867,ok
questions,2014.0,,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp_October_survey.pdf,..\spd\questions\2014_mp_October_survey.pdf,67757,ok
questions,2014.0,,https://www.newyorkfed.org/medialibrary/media/markets/survey/2014/mp_September_survey.pdf,..\spd\questions\2014_mp_September_survey.pdf,64505,ok
questions,2015.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/January-survey.pdf,..\spd\questions\2015-01_January-survey.pdf,70499,ok
questions,2015.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/mp-January-survey.pdf,..\spd\questions\2015-01_mp-January-survey.pdf,62205,ok
questions,2015.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/March-survey.pdf,..\spd\questions\2015-03_March-survey.pdf,176776,ok
questions,2015.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/mp-March-survey.pdf,..\spd\questions\2015-03_mp-March-survey.pdf,168936,ok
questions,2015.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/April-survey.pdf,..\spd\questions\2015-04_April-survey.pdf,185890,ok
questions,2015.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/mp-April-survey.pdf,..\spd\questions\2015-04_mp-April-survey.pdf,72178,ok
questions,2015.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/June-survey.pdf,..\spd\questions\2015-06_June-survey.pdf,67179,ok
questions,2015.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/mp-June-survey.pdf,..\spd\questions\2015-06_mp-June-survey.pdf,62923,ok
questions,2015.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/July-survey.pdf,..\spd\questions\2015-07_July-survey.pdf,69042,ok
questions,2015.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/mp-July-survey.pdf,..\spd\questions\2015-07_mp-July-survey.pdf,61217,ok
questions,2015.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/Sep-survey.pdf,..\spd\questions\2015-09_Sep-survey.pdf,75758,ok
questions,2015.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/mp-sep-survey.pdf,..\spd\questions\2015-09_mp-sep-survey.pdf,71462,ok
questions,2015.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/Oct-Survey-MP.pdf,..\spd\questions\2015-10_Oct-Survey-MP.pdf,74017,ok
questions,2015.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/Oct-Survey-PD.pdf,..\spd\questions\2015-10_Oct-Survey-PD.pdf,80073,ok
questions,2015.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/Dec-Survey-PD.pdf,..\spd\questions\2015-12_Dec-Survey-PD.pdf,202517,ok
questions,2015.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2015/dec-survey-mp.pdf?la=en&hash=514C2DCFA78411DE5EC5FDD3F4FCE87F,..\spd\questions\2015-12_dec-survey-mp.pdf,183728,ok
questions,2016.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/jan-survey-mp.pdf,..\spd\questions\2016-01_jan-survey-mp.pdf,55108,ok
questions,2016.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/jan-survey-pd.pdf,..\spd\questions\2016-01_jan-survey-pd.pdf,58630,ok
questions,2016.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/mar-survey-mp.pdf?la=en&hash=111574364EE70D6658535B1B036FAC1A,..\spd\questions\2016-03_mar-survey-mp.pdf,69231,ok
questions,2016.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/mar-survey-pd.pdf?la=en&hash=F4E5AEB1E7472322732C16EC725E68DF,..\spd\questions\2016-03_mar-survey-pd.pdf,69482,ok
questions,2016.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/apr-survey-mp.pdf,..\spd\questions\2016-04_apr-survey-mp.pdf,58910,ok
questions,2016.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/apr-survey-pd.pdf,..\spd\questions\2016-04_apr-survey-pd.pdf,62120,ok
questions,2016.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/jun-survey-mp.pdf,..\spd\questions\2016-06_jun-survey-mp.pdf,51506,ok
questions,2016.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/jun-survey-pd.pdf,..\spd\questions\2016-06_jun-survey-pd.pdf,54550,ok
questions,2016.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/jul-survey-mp.pdf,..\spd\questions\2016-07_jul-survey-mp.pdf,59413,ok
questions,2016.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/jul-survey-pd.pdf,..\spd\questions\2016-07_jul-survey-pd.pdf,62820,ok
questions,2016.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/sep-survey-mp.pdf,..\spd\questions\2016-09_sep-survey-mp.pdf,56994,ok
questions,2016.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/sep-survey-pd.pdf,..\spd\questions\2016-09_sep-survey-pd.pdf,60177,ok
questions,2016.0,11.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/nov-survey-mp.pdf,..\spd\questions\2016-11_nov-survey-mp.pdf,54327,ok
questions,2016.0,11.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/nov-survey-pd.pdf,..\spd\questions\2016-11_nov-survey-pd.pdf,57268,ok
questions,2016.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/December-2016-Survey-of%20Market-Participants.pdf,..\spd\questions\2016-12_December-2016-Survey-of%20Market-Participants.pdf,59662,ok
questions,2016.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2016/December-2016-Survey-of-Primary-Dealers.pdf,..\spd\questions\2016-12_December-2016-Survey-of-Primary-Dealers.pdf,69205,ok
questions,2017.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/jan-survey-mp.pdf,..\spd\questions\2017-01_jan-survey-mp.pdf,73105,ok
questions,2017.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/jan-survey-pd.pdf,..\spd\questions\2017-01_jan-survey-pd.pdf,79649,ok
questions,2017.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/Oct-Nov-Survey-of-Market-Participants.pdf,..\spd\questions\2017-03_Oct-Nov-Survey-of-Market-Participants.pdf,73438,ok
questions,2017.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/march-survey-mp-2017.pdf,..\spd\questions\2017-03_march-survey-mp-2017.pdf,77631,ok
questions,2017.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/march-survey-pd-2017.pdf?la=en&hash=C99A63C71EFF7B6381F3537BB5F4769F,..\spd\questions\2017-03_march-survey-pd-2017.pdf,81764,ok
questions,2017.0,5.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/may-survey-mp-2017.pdf,..\spd\questions\2017-05_may-survey-mp-2017.pdf,78522,ok
questions,2017.0,5.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/may-survey-pd.pdf,..\spd\questions\2017-05_may-survey-pd.pdf,88902,ok
questions,2017.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/jun-survey-mp-2017.pdf,..\spd\questions\2017-06_jun-survey-mp-2017.pdf,89511,ok
questions,2017.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/jun-survey-pd.pdf,..\spd\questions\2017-06_jun-survey-pd.pdf,97256,ok
questions,2017.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/jul-survey-mp-2017.pdf,..\spd\questions\2017-07_jul-survey-mp-2017.pdf,139982,ok
questions,2017.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/jul-survey-pd.pdf,..\spd\questions\2017-07_jul-survey-pd.pdf,84521,ok
questions,2017.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/sep-survey-mp-2017.pdf,..\spd\questions\2017-09_sep-survey-mp-2017.pdf,71032,ok
questions,2017.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/sep-survey-pd.pdf,..\spd\questions\2017-09_sep-survey-pd.pdf,75397,ok
questions,2017.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/Oct-Nov-Survey-of-Primary-Dealers.pdf,..\spd\questions\2017-10_Oct-Nov-Survey-of-Primary-Dealers.pdf,77196,ok
questions,2017.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/dec-survey-mp.pdf,..\spd\questions\2017-12_dec-survey-mp.pdf,84739,ok
questions,2017.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2017/dec-survey-pd.pdf,..\spd\questions\2017-12_dec-survey-pd.pdf,88836,ok
questions,2018.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/January-Survey-of-Market-Participants.pdf,..\spd\questions\2018-01_January-Survey-of-Market-Participants.pdf,75200,ok
questions,2018.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/January-Survey-of-Primary-Dealers.pdf,..\spd\questions\2018-01_January-Survey-of-Primary-Dealers.pdf,79896,ok
questions,2018.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/mar-survey-mp.pdf,..\spd\questions\2018-03_mar-survey-mp.pdf,73232,ok
questions,2018.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/mar-survey-pd.pdf,..\spd\questions\2018-03_mar-survey-pd.pdf,76022,ok
questions,2018.0,5.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/may-survey-mp.pdf,..\spd\questions\2018-05_may-survey-mp.pdf,73478,ok
questions,2018.0,5.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/may-survey-pd.pdf,..\spd\questions\2018-05_may-survey-pd.pdf,77281,ok
questions,2018.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/jun-survey-mp.pdf,..\spd\questions\2018-06_jun-survey-mp.pdf,81411,ok
questions,2018.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/jun-survey-pd.pdf,..\spd\questions\2018-06_jun-survey-pd.pdf,86553,ok
questions,2018.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/jul-aug-survey-mp-2018.pdf,..\spd\questions\2018-07_jul-aug-survey-mp-2018.pdf,72004,ok
questions,2018.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/jul-aug-survey-pd-2018.pdf,..\spd\questions\2018-07_jul-aug-survey-pd-2018.pdf,76267,ok
questions,2018.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/sep-survey-mp-2018.pdf,..\spd\questions\2018-09_sep-survey-mp-2018.pdf,80179,ok
questions,2018.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/sep-survey-pd-2018.pdf,..\spd\questions\2018-09_sep-survey-pd-2018.pdf,82305,ok
questions,2018.0,11.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/nov-survey-mp-2018.pdf,..\spd\questions\2018-11_nov-survey-mp-2018.pdf,126829,ok
questions,2018.0,11.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/nov-survey-pd-2018.pdf,..\spd\questions\2018-11_nov-survey-pd-2018.pdf,134845,ok
questions,2018.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/dec-survey-mp-2018.pdf,..\spd\questions\2018-12_dec-survey-mp-2018.pdf,85042,ok
questions,2018.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2018/dec-survey-pd-2018.pdf,..\spd\questions\2018-12_dec-survey-pd-2018.pdf,88167,ok
questions,2019.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/jan-survey-mp.pdf,..\spd\questions\2019-01_jan-survey-mp.pdf,98921,ok
questions,2019.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/jan-survey-pd.pdf,..\spd\questions\2019-01_jan-survey-pd.pdf,101322,ok
questions,2019.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/mar-survey-mp.pdf,..\spd\questions\2019-03_mar-survey-mp.pdf,103412,ok
questions,2019.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/mar-survey-pd.pdf,..\spd\questions\2019-03_mar-survey-pd.pdf,104876,ok
questions,2019.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/apr-may-survey-mp.pdf,..\spd\questions\2019-04_apr-may-survey-mp.pdf,98183,ok
questions,2019.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/apr-may-survey-pd.pdf,..\spd\questions\2019-04_apr-may-survey-pd.pdf,99800,ok
questions,2019.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/jun-survey-mp.pdf,..\spd\questions\2019-06_jun-survey-mp.pdf,108073,ok
questions,2019.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/jun-survey-pd.pdf,..\spd\questions\2019-06_jun-survey-pd.pdf,110753,ok
questions,2019.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/jul-survey-mp.pdf,..\spd\questions\2019-07_jul-survey-mp.pdf,185160,ok
questions,2019.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/jul-survey-pd.pdf,..\spd\questions\2019-07_jul-survey-pd.pdf,187271,ok
questions,2019.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/sep-survey-mp.pdf,..\spd\questions\2019-09_sep-survey-mp.pdf,232895,ok
questions,2019.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/sep-survey-pd.pdf,..\spd\questions\2019-09_sep-survey-pd.pdf,236627,ok
questions,2019.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/oct-survey-mp.pdf,..\spd\questions\2019-10_oct-survey-mp.pdf,223339,ok
questions,2019.0,10.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/oct-survey-pd.pdf,..\spd\questions\2019-10_oct-survey-pd.pdf,227117,ok
questions,2019.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/dec-survey-mp.pdf,..\spd\questions\2019-12_dec-survey-mp.pdf,197934,ok
questions,2019.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2019/dec-survey-pd.pdf,..\spd\questions\2019-12_dec-survey-pd.pdf,199354,ok
questions,2020.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/jan-survey-mp.pdf,..\spd\questions\2020-01_jan-survey-mp.pdf,201298,ok
questions,2020.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/jan-survey-pd.pdf,..\spd\questions\2020-01_jan-survey-pd.pdf,202697,ok
questions,2020.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/december-2020-survey-of-market-participants.pdf,..\spd\questions\2020-03_december-2020-survey-of-market-participants.pdf,205748,ok
questions,2020.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/mar-survey-mp.pdf,..\spd\questions\2020-03_mar-survey-mp.pdf,201801,ok
questions,2020.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/mar-survey-pd.pdf,..\spd\questions\2020-03_mar-survey-pd.pdf,203445,ok
questions,2020.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/apr-survey-mp.pdf,..\spd\questions\2020-04_apr-survey-mp.pdf,208546,ok
questions,2020.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/apr-survey-pd.pdf,..\spd\questions\2020-04_apr-survey-pd.pdf,209578,ok
questions,2020.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/jun-survey-mp.pdf,..\spd\questions\2020-06_jun-survey-mp.pdf,353927,ok
questions,2020.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/jun-survey-pd.pdf,..\spd\questions\2020-06_jun-survey-pd.pdf,354928,ok
questions,2020.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/jul-survey-mp.pdf,..\spd\questions\2020-07_jul-survey-mp.pdf,196481,ok
questions,2020.0,7.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/jul-survey-pd.pdf,..\spd\questions\2020-07_jul-survey-pd.pdf,198039,ok
questions,2020.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/sep-survey-mp.pdf,..\spd\questions\2020-09_sep-survey-mp.pdf,204000,ok
questions,2020.0,9.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/sep-survey-pd.pdf,..\spd\questions\2020-09_sep-survey-pd.pdf,206175,ok
questions,2020.0,11.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/nov-survey-mp.pdf,..\spd\questions\2020-11_nov-survey-mp.pdf,204795,ok
questions,2020.0,11.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/nov-survey-pd.pdf,..\spd\questions\2020-11_nov-survey-pd.pdf,207023,ok
questions,2020.0,12.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2020/december-2020-survey-of-primary-dealers.pdf,..\spd\questions\2020-12_december-2020-survey-of-primary-dealers.pdf,206968,ok
questions,2021.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/jan-survey-mp.pdf,..\spd\questions\2021-01_jan-survey-mp.pdf,231330,ok
questions,2021.0,1.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/jan-survey-pd.pdf,..\spd\questions\2021-01_jan-survey-pd.pdf,233961,ok
questions,2021.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/mar-survey-mp.pdf,..\spd\questions\2021-03_mar-survey-mp.pdf,207599,ok
questions,2021.0,3.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/mar-survey-pd.pdf,..\spd\questions\2021-03_mar-survey-pd.pdf,209462,ok
questions,2021.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/apr-survey-mp.pdf,..\spd\questions\2021-04_apr-survey-mp.pdf,203249,ok
questions,2021.0,4.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/apr-survey-pd.pdf,..\spd\questions\2021-04_apr-survey-pd.pdf,205168,ok
questions,2021.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/jun-survey-mp.pdf,..\spd\questions\2021-06_jun-survey-mp.pdf,212930,ok
questions,2021.0,6.0,https://www.newyorkfed.org/medialibrary/media/markets/survey/2021/jun-survey-pd.pdf,..\spd\questions\2021-06_jun-survey-pd.pdf,214443,ok
