date,y10_pct,dy10_bp,in_window_3chg,in_window_2chg,cum_in_3chg_pct,cum_out_3chg_pct,cum_in_2chg_pct,cum_out_2chg_pct,cum_total_pct
1998-02-25,5.732024027189,-8.84195424009997,False,False,7.809912612102996,7.020164529884001,8.409111449167993,6.420965692819005,5.732024027189003
1998-02-26,5.753940311598,2.191628440899951,False,False,7.809912612102996,7.0420808142930005,8.409111449167993,6.442881977228003,5.753940311598003
1998-02-27,5.729086848327,-2.4853463270999576,False,False,7.809912612102996,7.017227351022001,8.409111449167993,6.418028513957005,5.729086848327003
1998-03-02,5.828626032046,9.953918371900006,False,False,7.809912612102996,7.116766534741001,8.409111449167993,6.517567697676004,5.828626032046003
1998-03-03,5.884769823902,5.614379185599994,False,False,7.809912612102996,7.172910326597001,8.409111449167993,6.573711489532004,5.884769823902003
1998-03-04,5.860374958559,-2.439486534299995,False,False,7.809912612102996,7.148515461254001,8.409111449167993,6.549316624189004,5.860374958559003
1998-03-05,5.898960082994,3.858512443499951,False,False,7.809912612102996,7.1871005856890005,8.409111449167993,6.587901748624004,5.898960082994002
1998-03-06,5.843695482971,-5.526460002299949,False,False,7.809912612102996,7.131835985666001,8.409111449167993,6.532637148601005,5.843695482971003
1998-03-09,5.789636681049,-5.40588019220003,False,False,7.809912612102996,7.077777183744001,8.409111449167993,6.478578346679004,5.789636681049003
1998-03-10,5.785258769671,-0.4377911378000476,False,False,7.809912612102996,7.073399272366,8.409111449167993,6.474200435301004,5.785258769671002
1998-03-11,5.746538747846,-3.872002182499923,False,False,7.809912612102996,7.034679250541001,8.409111449167993,6.435480413476005,5.746538747846003
1998-03-12,5.675727467583,-7.081128026300032,False,False,7.809912612102996,6.963867970278001,8.409111449167993,6.364669133213004,5.675727467583004
1998-03-13,5.696141842132,2.0414374548999525,False,False,7.809912612102996,6.984282344827,8.409111449167993,6.385083507762004,5.696141842132002
1998-03-16,5.668005105931,-2.8136736200999657,False,False,7.809912612102996,6.9561456086260005,8.409111449167993,6.356946771561004,5.668005105931004
1998-03-17,5.686922452232,1.8917346301000395,False,False,7.809912612102996,6.975062954927001,8.409111449167993,6.375864117862005,5.686922452232004
1998-03-18,5.705008866355,1.8086414122999277,False,False,7.809912612102996,6.99314936905,8.409111449167993,6.393950531985004,5.705008866355003
