date,lr_mean,lr_med,n,y1_mean,y1_med,n1,pi_lr,rstar,d_lr_mean,d_lr_med,d_y1_mean,d_y1_med,dy1,drn1,dtp1,dy2,drn2,dtp2,dy3,drn3,dtp3,dy5,drn5,dtp5,dy7,drn7,dtp7,dy10,drn10,dtp10
2017-03-15,2.96875,3.0,16,2.3161764705882355,2.125,17,2.0,0.96875,0.015625,0.0,0.9485294117647061,0.75,-3.924031344877754,-7.138611573523357,3.2145802286456027,-4.52097496404118,-6.949141162382411,2.4281661983412306,-6.366804058089248,-6.931369166816537,0.5645651087272885,-8.262823651779527,-6.612678770140734,-1.6501448816387931,-8.191106721816732,-6.1516854868917115,-2.0394212349250207,-7.013641655953462,-5.460335157370855,-1.5533064985826073
2017-06-14,2.9166666666666665,3.0,15,2.2265625,2.125,16,2.0,0.9166666666666664,-0.05208333333333348,0.0,-0.0896139705882355,0.0,-0.44982348169297914,0.721246756449756,-1.1710702381427351,-0.5799563683982933,1.5504386246894653,-2.1303949930877586,-1.1856220729232758,1.774450658097404,-2.96007273102068,-2.6079041835769923,1.7150129697349747,-4.322917153311967,-3.8215133596064543,1.5301413139483078,-5.351654673554762,-5.145439242930383,1.2841370335187285,-6.429576276449112
2017-09-20,2.783333333333333,2.75,15,2.0390625,2.125,16,2.0,0.7833333333333332,-0.1333333333333333,-0.25,-0.1875,0.0,1.8574616411751288,0.5596908370851361,1.2977708040899927,4.480311474634324,2.710486247187749,1.7698252274465753,5.177381495081668,3.5236914366229444,1.6536900584587233,4.780484826586728,3.8731370596012837,0.9073477669854446,3.898602292706954,3.7400596395209984,0.15854265318595573,2.7266556946945464,3.3803005170983003,-0.6536448224037539
2017-12-13,2.783333333333333,2.75,15,2.015625,2.125,16,2.0,0.7833333333333332,0.0,0.0,-0.0234375,0.0,-0.5579892920085205,1.0720440805671583,-1.6300333725756788,-1.8814318135222052,0.7946674025649081,-2.6760992160871133,-2.7399401948184687,0.5907044260049066,-3.3306446208233753,-3.8456201314461147,0.31761602938029654,-4.163236160826411,-4.558815909916625,0.160769706102748,-4.719585616019373,-5.253979559599609,0.03977885504609091,-5.2937584146456995
2018-03-21,2.8660714285714284,2.875,14,2.9166666666666665,2.875,15,2.0,0.8660714285714284,0.08273809523809517,0.125,0.9010416666666665,0.75,-2.8152137084834994,-1.296179034303746,-1.5190346741797534,-4.351535871094825,-1.8875471749822736,-2.4639886961125512,-5.1109486246013525,-2.127496481004121,-2.9834521435972317,-5.735883534421138,-2.2316886049126516,-3.504194929508486,-5.947393347238217,-2.16455096210737,-3.782842385130847,-6.047487882985347,-1.9828260452475543,-4.064661837737793
2018-06-13,2.8660714285714284,2.875,14,2.958333333333333,3.125,15,2.0,0.8660714285714284,0.0,0.0,0.04166666666666652,0.25,1.350142576025526,1.2220596708626186,0.12808290516290732,2.180935978933096,2.568585901920084,-0.38764992298698786,1.6814385464158033,2.966932205506456,-1.285493659090653,0.08337029709117871,2.967807087519647,-2.8844367904284685,-1.2225688775529875,2.7340070056869337,-3.956575883239921,-2.5513731310367938,2.375103962539571,-4.926477093576365
2018-09-26,2.8833333333333333,3.0,15,3.015625,3.125,16,2.0,0.8833333333333333,0.017261904761904923,0.125,0.05729166666666696,0.0,-0.0332014704236272,-0.5300778615699997,0.4968763911463725,-0.6963945291790008,-0.32826563794134955,-0.36812889123765125,-1.7472488566023348,-0.379963427540142,-1.3672854290621927,-3.132531193052923,-0.49611634763842005,-2.636414845414503,-3.7149609501457626,-0.5499339041528994,-3.165027045992863,-3.988160299941468,-0.5596691563068301,-3.4284911436346377
2018-12-19,2.84375,2.75,16,2.8455882352941178,2.875,17,2.0,0.84375,-0.039583333333333304,-0.25,-0.17003676470588225,-0.25,0.4436355503569356,2.245656187148226,-1.8020206367912905,1.1367707860963083,3.7069698957205244,-2.570199109624216,1.1148238418639433,4.188327707721751,-3.0735038658578073,-0.07419912231787507,4.177926396651266,-4.252125518969141,-1.6494822282078658,3.86003941720352,-5.509521645411386,-3.6946381391621763,3.3664306261169674,-7.061068765279144
2019-03-20,2.796875,2.75,16,2.669117647058824,2.625,17,2.0,0.796875,-0.046875,0.0,-0.17647058823529393,-0.25,-3.3336982298854956,-2.3929225517591135,-0.9407756781263821,-5.7451493843382995,-3.787525478319509,-1.9576239060187905,-6.994812581845666,-4.34551799853744,-2.649294583308226,-7.6582977330682755,-4.538703261181354,-3.1195944718869217,-7.385170728388424,-4.353074264415113,-3.0320964639733106,-6.662332844030505,-3.9382156198019214,-2.724117224228584
2019-06-19,2.6953125,2.5,16,2.213235294117647,2.125,17,2.0,0.6953125,-0.1015625,-0.25,-0.4558823529411766,-0.5,-12.282790625776375,-8.841041610091782,-3.441749015684592,-13.259603890656525,-10.157825227350203,-3.1017786633063205,-11.553132039230407,-10.14262970711819,-1.4105023321122179,-8.140790126248131,-9.335356001687023,1.194565875438891,-6.166383364750261,-8.437548335857015,2.271164971106754,-4.698605264991906,-7.287789968238956,2.5891847032470494
2019-09-18,2.5703125,2.5,16,1.875,1.875,17,2.0,0.5703125,-0.125,0.0,-0.3382352941176472,-0.25,0.5596879966896839,1.0472192492376742,-0.48753125254799023,1.070757740639916,2.053269788457346,-0.9825120478174298,0.8359499656297675,2.3644778945005385,-1.528527928870771,-0.19728998838790535,2.366880549823014,-2.5641705382109192,-1.2155270354369252,2.1817815545142505,-3.3973085899511757,-2.382689228230417,1.8962746782973383,-4.278963906527755
2019-12-11,2.5390625,2.5,16,1.6838235294117647,1.625,17,2.0,0.5390625,-0.03125,0.0,-0.19117647058823528,-0.25,0.5437760914906553,-0.8392199820201007,1.382996073510756,1.8935185443682334,-0.7126960234885793,2.6062145678568127,3.0480788237597256,-0.535094550813886,3.5831733745736116,4.614803978999782,-0.2556140060960832,4.870417985095865,5.534475868292987,-0.08722934617995115,5.6217052144729385,6.329251454892049,0.040851397941832346,6.288400056950216
2020-06-10,2.4921875,2.5,16,0.125,0.125,17,2.0,0.4921875,-0.046875,0.0,-1.5588235294117647,-1.5,-0.810769785889176,2.8158962530076215,-3.6266660388967975,-1.873411599731395,5.103579009801617,-6.9769906095330185,-4.43780591138902,5.612275984102899,-10.050081895491914,-9.633946382512192,5.2420133859821805,-14.875959768494374,-13.650115907113165,4.592343593355852,-18.24245950046901,-17.785566008635843,3.7901268601686633,-21.57569286880452
